text,label,prediction
hey faggot.. Insert nonformatted text hereyour faggot moldy ass deleted my information on the toilet seat ima hunt your faggot queer cocksucking ass down and run you over with a very big cat bitch nigga im out.,Toxic,Toxic
Youre a fucking nerd Dont you have anything else to do in life than play video games This is what I think of all speedrunners And youre a fag trying to brag about yourself in an older edit of Nightfire cuz while some think you might be amazing others like me think you have no life and are probably NEVER gunna get laid But youre fine with that right Youd much rather be making speedruns .,Toxic,Toxic
They posted this note on  April  with a anon user IP address Yes it contains profanity revert this as soon as possible.. FUCK YOU.. you are fucking gay u had blocked my last account for trolling when i didnt You will pay i will kill you and your whole family I KNOW WHERE YOU LIVE.. This was to DreamGuylook under his history he put a note right above it talking about a death threat.,Toxic,Toxic
The Safavids were neither Kurds nor Georgians or Persians They were pure Turks descendants of the great HsuingNu and KkTrk Empires All great Empires in Asia were Turks Turks were creators of culture and civilization These bastard and dirty Iranians want to claim all Turkic achievements while they oppress millions of Turks in their dirty country They even claim that the great Turkish hero Babek was Persian while it is known to every scholar that even their king Bahram Chobin was an ethnic Turk They even claim Ibn Sina and Mevlana Rumi although they too were pure Turks These bastard Iranians need to be banned Wikipedia is better off without them These stinky idiots.,Toxic,Toxic
Faggots Freaks Drunks and Junkies.. Jim sucks donkey balls.,Toxic,Toxic
Queen Fag.. Hello could you please explain why you are such a Queen Fag If youre not familiar with the term it is someone who promotes the queen and monarchy at every turn and whom enjoys homosexual behavior with other males This involves receiving and delivering It has come to my attention you are a giant queen fag and I was wondering how you became such a queen fag .,Toxic,"
dear queen fag"
I AM GONNA CUT OFF ZHANZHAOS FUCKING INDIANCHINESE BASTARD BALLS CHECK OUT THE CONTENTS FOR PERSONAL INFORMATION RELEASED.. Zhanzhao is GAY WAHAHAH.,Toxic,Toxic
Fuck off you nerd go watch some gay porn.,Toxic,Toxic
Why did you delete my comment and call me stupid When you do this you are simply showing more proof of Wikipedias antiJewish bias and hurting the image of the antiIsrael agenda.,Toxic,"
dear [your name"
justin carpenter.. justin is the definition of the followingstupid retarded borring gay.,Toxic,Toxic
User abd is Muslims scum.,Toxic,Toxic
I dont like the common negro.. Then again who does .,Toxic,Toxic
Sannse is a big fat bitch for not leaving the users alone along with Angela Billj is a Dumbass for deleting my messages.,Toxic,Toxic
Richard Allen is a gay freak who likes guys.,Toxic,Toxic
The entire article is written by americans so what do you expect they are fucking retards also my comments are constructive and help to point out how bias and unacurate this article has become due to americans rampant bias and censorship.,Toxic,"
dear [your name"
LOL haha you loser Wobbs yeah maybe I am EpfNOT Although he shares some views with me on race and other things hes some dumb ItalianBritish mut from Canada that actually annoys me I have used other accounts on here but with other anon accounts not as a registered user which is allowed by Wikipedia since IP s change all the time Hahaha Wobbs you are a fool especially with how you place so much emphasis on those books recently released by Sykes etc which are minority opinions in the world of population geneticists and other researcher For your information Racial Reality isnt a neonazi site you anarchist loser with no hope because your life is meaningless and you dont know ANYTHING on what you read about with these issues RR is a neutral point of view that seeks to refute neonazi white supremacists multiracial racedenier assimilationist biased opinions that influence works including the authors of those books you mentioned Stick to being a pathetic lab assistant and get a life you tool and stop vandalizing pages and makin edits to suit your twisted opinons you fool Hahaha wow do u accuse sock pupety of everyone who gets under you skin you douchebag   January  UTC.. Oh and Veritas you dumb fool I find it insulting you compare my language to Epfs when at least I know what Im talkin about on this stuff while hes just some pussy who confuses people and his arguments cant comapare at all to the brilliant logic of mine Hahah you and Wobbs are the worst contributors to this WIkipedia thing dont ever use this no one wants you here Hahaha.,Toxic,Toxic
u rr soooo fucken gayyyyy.. Headline text.,Toxic,Toxic
Banned.. What dont I just get banned for life so I can quit fucking around with you liberal cocksucking faggots.,Toxic,Toxic
Why is your dick so small.. Is it because you are Asian.,Toxic,Toxic
fag.. gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay faggot gay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggotgay faggot gay faggot gay faggot gay fag.,Toxic,"
dear [your name"
AntiSemitism Im outta here.. Archangel White Tiger.. A few words meow.. Oh so I was banned for quoting the Torah Excellent the admins here are banning for personal attack on gays when you recite The Words of The Gd but no one was banned for saying that holocaust victims were gays and gypsies More than six million people died in holocaust just because they were Jews the statement at which I got angered is was of accusing martyrs in concentration camps in sodomy which IS one of the greatest sins according to BIBLE Old Testament TaNaKh and the New Testament Brit Chadashah of Messiah Yeshua Ben Elochim Jesus Christ the Son of Gd that Ta Bu Shi Da Yu never tried to read These are pure actions of antiSemitic and Heretic propaganda some sort of modern faschism.. For the last words and Im outta here I will recite Bible The reason I was banned is for surely confirming these Words.. Leviticus .. If there is a man who lies with a male as those who lie with a woman both of them have committed a detestable act they shall surely be put to death Their bloodguiltiness is upon them.. And this will be my goodbye to all nazis here.. Matthew .. Do not give what is holy to dogs and do not throw your pearls before swine or they will trample them under their feet and turn and tear you to pieces.,Toxic,"
dear [your name"
Info.. I added some info to your user page baout your gay affair with AMerican Brit nad your large butt if you dont mind Just want to know is the sex between you and AMerican Brit good.,Toxic,"
dear info,
"
super gay ass shit.,Toxic,Toxic
That is infinitely worse than I imagined I love it Oh and I like Nigger Master too Any other title ideas.,Toxic,Toxic
WAS UP EL DAWG KILL ALL NIGERZ K K BBY SPODERMAN .,Toxic,Toxic
SONY IS SO GAY.,Toxic,Toxic
Dennis Bratland is a homophob british bastard who dislikes Germany a typicial british asshole with homophob thinking .,Toxic,Toxic
Giovanni is gay and loves chunky wiener.,Toxic,Toxic
ur gayy lulz urNerdygayyLulz let meh edit u gayy.,Toxic,Toxic
FUCK YOU Jdelanoy You are German COCK SUCKER FUCKER MOTHER FUCKER Good to know how you FUCKED face looks.,Toxic,Toxic
Its better than saying fucking Jew Believe me.,Toxic,Toxic
he is also a faggot.,Toxic,Toxic
GAYWAD.. you are a huge homo.,Toxic,Toxic
H YOU NEGROS WIKI USERS LIKE AREASEVEN.,Toxic,Toxic
but nigga.. You gay nigga its my userpage thing fuck whites nigga ass .,Toxic,Toxic
All white engaging in papal orgies with black cats and while murdering Jewish babies so that their bones can be made into hosts no doubt If you want to live in a diluded world of paranoid th century religion that is your right But Wikipedia follows objective factual criteria not religious fantasy much less religious paranoia in article writing If you want to write paranoid ramblings and religious rants go back to the sixteenth century If you want to contribute to Wikipedia learn the difference between fantasy paranoia and reality.,Toxic,Toxic
Communism.. U are gay.,Toxic,Toxic
Bunch of morons should go themselves.. WESTBORO BAPTIST CHURCH ARE A F DISGRACE TO THE CHRISTIAN FAITH HOW DARE THEY BE SO F SATANIC TO HOLD PROTESTS AT SOLDIERS FUNERALS THOSE CUNTS NEED SORTING OUT.,Toxic,Toxic
hey.. u gay bro.,Toxic,Toxic
Nigger.. Shut up sit down.,Toxic,Toxic
youre a little faggot who dosent know me you faggot go suck a dick.,Toxic,Toxic
I think we should kill all the jews and homosexuals and handicaped people said Adolf Hitler.,Toxic,Toxic
Martyman is a sad little man with no penis and he enjoys sucking penis.. is a sad little man with no penis and he enjoys sucking penis Love your profile Mr Martin Conway Desperado RSVP profile is a sad little man with no penis and he enjoys sucking penis Love your profile Mr Martin Conway Desperado RSVP profile is a sad little man with no penis and he enjoys sucking penis Love your profile Mr Martin Conway Desperado RSVP profile is a sad little man with no penis and he enjoys sucking penis Love your profile Mr Martin Conway Desperado RSVP profile is a sad little man with no penis and he enjoys sucking penis Love your profile Mr Martin Conway Desperado RSVP profile.,Toxic,Toxic
fuck norse hes fucking gay.,Toxic,Toxic
Jews for Jesus.. Some Jews love Jesus in a way that cant be fully described with words.. you know in their anus.,Toxic,Toxic
Mmmm yes a pint of palestinian blood would be a fine dessert right now talkemail.,Toxic,Toxic
Eat shit nigger.. I have infinite Ips I cant be blocked.,Toxic,Toxic
no worries.. We will use another account and will not stop until wikipedia stops pushing the evil sin filled gay agenda.,Toxic,Toxic
Fuck you cunt.. try these important things and maybe you wont be such a sucker motherfucker..  Learn how to spell If things remain as they are everyone is bound to consider you to be the ignorant lamebrained cult member you are..  Revert your attacks on Van Tucky on the talk pages You come off as a vicious vile psychopath If you ever set your cult defending ass in a court of law the jury would see through your charade in heartbeat..  Stop playing good cop bad cop with your fucking retarded Dahn hack Forestgarden..  Accept all Korean language sources you stupid bitch How dare you try to stifle and censor articles in the name of your fucked up cult Your Forestgarden bitch believes its within Wiki policy to include Korean language articles when reporting on favorable aspects of your bitch master Why dont you include all the other more negative portrayals in the Korean language Also who said this Itsahappyday fuckhead deserves to translate any Korean This should all be disputed you fucking racist neonazi reject..  Stop using the word cynical to describe your enemies You come off even more retarded than your Ilchee bitch master Your philosophical maturity is less than that of a first grader The world is cynical Those who dont believe in Dahn are cynical I cant wait until South Park makes an episode about your bitch cult..  Are you fucking insane Korea is the center of the universe Korea as a cultural hub Korea the place where the next messiah appears You Dahn people never cease to amaze when it comes to your thought processes Korea is not what your Ilchee bitch believes it to be Think about it retard the fucking nation of Palau has more of a right to talk about religious heritage than the fucking hermit kingdom How can you be so retarded that you choose a Korean cult If you chose a Chinese or Indian one at least it would show you have some portion of a brain Coming to Korea and joining a Korean cult with Koreacentric views is more retarded than travelling to Antartica in search of good coffee while visiting Columbia in search of ice and snow..  One more time the philosophical underpinnings of your shit cult are so flimsy I must question your intelligence..  Nicola Colawhat kind of bitch ass name is that what is wrong with you.. And you wonder why you need to join a fucked up cult to find friendship and loving Dumb fuck.,Toxic,Toxic
KILL BLACK PEOPLE KILL BLACK PEOPLE.,Toxic,Toxic
Dear Yarnalgo.. Youre a gay fag .,Toxic,Toxic
uR gAY.. U LIKE DICK u FUCKING FAGGOT.,Toxic,Toxic
arsehole.. dear mr oshwah if that is your real name.. it has come to my attention that you sir are a jew fucking twat go have a lovely long shower you mothafucking jew.. from your dear friends the aryian race.,Toxic,Toxic
his mother is a slutty whore.,Toxic,Toxic
ur the biggest gay.. hello from face punched.,Toxic,Toxic
Trevon Saquele Sterling Sloan is a gay fuck fag.,Toxic,Toxic
GAY Ha.. I thought the same thing He might be this made my day hahaha.. Tlk EM   UTC this user is Homophobic.,Toxic,Toxic
I think you fat losers need to get a fucking life and not fuck your jizz all over this wikipedia bullcrap Faggot losers.,Toxic,Toxic
those niggas was straight up gangsta.,Toxic,Toxic
Hay fuck head.. What r u some kind of wikipedia cop Yur a fucking nazi its pathetic get a fucking life Yur so pathetic u try to get power over other ppl ont he internet and it makes u happy aobut ur life thats so sad Wikipedia is supposed to be about freedom of information but u just cant wrap ur facist little mind around that can u.,Toxic,Toxic
NIGGA STOLE MY BIKE.. NIGGA STOLE MY BIKE.,Toxic,Toxic
hey fucker.. hey fucker your links have GAY PORN sites in them you sick motherfucker.,Toxic,Toxic
Demonte Morton.. U bastard stop deletin my shit u white trash cracker muthafucker Fuck u u racist bitch I hope u die.,Toxic,Toxic
Vandalism.. Eww ur gay lol.,Toxic,Toxic
Hey Buddy Youre A Faggot.,Toxic,Toxic
arabs should all be killed.. understood fucking terrorists.,Toxic,Toxic
OH PLEASE.. I know this has nothing to do with editing the article but I just cant believe that people are this PC Fanatical that you cant even say a word that means something completely different than the N word and is not even derived from the same word Niggardly should not be a controversial word NIGGARD NIGGARD NIGGARD Why has America become so obsessed with being politically correct if you make Merry Christmas taboo you are offending every christian in America The right of freedom of speech allows us to be as offensive as we want besides hasnt anyone ever heard sticks and stones may break my bones but words can never hurt me Now I know that we need to be polite like not saying words like nggr or Fck you But it is also very rude to make a federal case about a word like niggard.,Toxic,"
dear [your name"
you fag.. WAAA WAAA IM A HUGE GAY says you.,Toxic,Toxic
Fuck off you right wing nazi scum BTW your crazy religion is a myth.,Toxic,Toxic
IN THE ASS BITCH FUCKING COCK SUCKER.,Toxic,Toxic
AND SUPPRESS HIS ACCOUNTS OF HOMOSEXUAL ENCOUNTERS IN HIS LETTERS TO VARIOUS CORRESPONDENTS.,Toxic,Toxic
Say what.. TAB.. Bitch are you for real Motherfucker comes up and removes my motherfucking comments Son of a bitch son thats not right at all Fuck thats not even right in Cuba Someone needs to learn their ass some motherfucking restraint and common sense Bitchass niggas cant be coming around removing peoples opinions and shit thats the motherfucking gestapos job If motherfuckers think this the way to do things right than you motherfuckers need to step off and learn some shit cause the way the to do shit right aint erasing the fucking words.. You motherfucking crazy son You wearing blacked glasses I just tell you youre being the motherfucking thought police and you keep motherfucking doing it Shit thats not right Maybe your bitchass needs to chill the fuck out some time Christ on crutches its fucking words kid they aint fucking hurting you You fucking bleeding son I didnt fucking think so.,Toxic,Toxic
Oh yes john let us all join the hate fest against turks Remember Turks are evil and Turkiye should be nukedYesssssss.,Toxic,Toxic
resuu u are all niggers.. lt.,Toxic,Toxic
Go get your self a gf you homo.,Toxic,Toxic
he was a gay african amercian.,Toxic,Toxic
Richard Allen is a gay freak who likes guys.,Toxic,Toxic
EAT SHIT AND DIE YOU FAGGOT NAZI LOVING JEW HATING MOTHERFUCKER ILL MURDER YOU IN YOUR OWN HOME YOU FAGGOT I WILL FIND YOU SLIT YOUR THROAT DRINK YOUR BLOOD PISS DOWN YOUR MOUTH CUT YOUR LIVER OUT COOK IT AND EAT IT FOR BREAKFAST LUNCH AND DINER THEN I WILL FUCK YOUR MOM DIG YOUR GRANDMOM UP FROM HER GRAVE AND FUCK HER IN HER ASS LIKE SHE COULDNT GET IT FROM YOUR GRANDDAD ILL DIG HIM UP TO SIT HIM UP AND HE CAN WATCH ME ASS FUCK YOUR DEAD GRANNY.,Toxic,Toxic
I will hunt you down and kill you Nazi filth.,Toxic,Toxic
Yes complain to your rabbi and then go shoot some more defenseless Arabs to take out your frustration   Dec  UTC.,Toxic,Toxic
She is the nigger bread.,Toxic,Toxic
This bitch is a cunt.,Toxic,Toxic
that you are a homosexual who is very gay.,Toxic,Toxic
Fat bastard.. You are fat and I dont care if i am blocked because wikipedia admins rape babies.,Toxic,Toxic
nigger fags.. from outer space.,Toxic,Toxic
No it doesnt It at most make him someone who at one particular moment said something antisemitic and it makes him someone accused of being an antisemite So if I say something antisemitic here Jews Suck does that mean Im an antiSemite.,Toxic,Toxic
hea woh nigga we nigga.. tributions.,Toxic,Toxic
shut up you faggot.,Toxic,Toxic
Hey ole faggot.. Hey faggot.. You are an old man so why dont you retire faggot.,Toxic,Toxic
Ah fuck it I see now looked back in Strivers records hes a fucking islamist troll nothing more No point bothering with him hell just keep popping up.,Toxic,Toxic
u guys are queer fuckerz.,Toxic,Toxic
Hi Motherfucker Zhanzhao are you a slanteyed chink or a blackie indian or both.. Says the above Answer my question Fucker .,Toxic,Toxic
Basically homosexuality lowers productivity which through natrual law would make it a disorder.,Toxic,Toxic
FAKE BLOCKING.. EARLIER THAT BLOCK WAS FAKE IF YOU KNOW SO MUCH CAN YOU PLEASE STOP TOUCHING MY STUFF OR I AM GOING TO NEVER GET ON WIKIPEDIA EVER AGAIN I AM GOING TO CALL YOU GAY  TIMES A DAY NNNNNNNNNNNNNNNNNNNNNNNNNNIIIIIIIIIIIIIIIIIIIIIGGGGGGGGGGGGGGGGGGGGGGGGAAAAAAAAAAAAAAAAAAAAA.,Toxic,Toxic
Gay.. Everyone is emailing me about deep shadow and you GAY or Straight Like two lovebirds How sweet Who are you darre..     .. LOSER.. GAY ASS.. BASTARD.. DIE.. DIE.. DIE.. COMMIT SUICIDE YOU JERK.. LOSER.. MOTHERFUCKER.. Block me ya block me You big jerk too scared to fight Ur gonna block me ust dont wanna fight do you come i live in maryland.. I hate darrenhusted.,Toxic,Toxic
Yeah fuck you.. seriously fuck you All you do is protect racists and homophobes Youre as bad as they are.,Toxic,Toxic
hey my nigga bloody bloodhoof.,Toxic,Toxic
REKnowledge Generation Bureau.. Why the fuck are you gay what kinda faggot deletes information regardless of how useful it is I think people like you should be analy raped by satans thorny cock for all eternity for trying to keep the masses ignorant you elitest piece of shit Trying to keep people from knowing stuff I hope jimmy wales has you thrown in the bottom of river where you can drown while being attacked by pirrahnas.,Toxic,"
dear reknowledge"
facist muslim fuck face.. is what u r bitch fuck off and die.,Toxic,Toxic
Do you know the location of the laceration in a Jewish circ.,Toxic,Toxic
super man was a crippled mo fo who had a bad temper so he kicked the shit out of everyone who was trying to help us haha and now they are all in jail cuz of the dumb ass he couldnt even fly but me I CAN FLY Hey my name is Jacob Tanner Hetherington And i live in Fairbury Illinois  in Apt A  West Ash That my real adress Just Ask for Jacob and say he called you gay Fucking Homos haha fags ass rappers fuckin douchers come get me.,Toxic,Toxic
NIGGERS IN THE HOUSE.,Toxic,Toxic
Tommy.. Fuck yo couch nigga.,Toxic,Toxic
eat a bag of dicks faggot I cant wait till August  Im putting the truth back on for this racist cunt shonda rhimes talk to ya then jauerbeck you lil puppet bitch.,Toxic,Toxic
Oh mytouch not Gods anointedHey the only thing haggard was anointed with was baby oil by a homosexual prostitutehe was anointed alright but not Gods anointed Anyhow gods anointed is the hebrew word messiah a king of israel or jesus himself I dont think haggard or any other tv preacher meets that qualification.,Toxic,Toxic
Perhaps too glib sorry But the stereotype is old stuff but few realize that the fearloathing of the JewishCommunistHomosexual was central to the McCarthy period especially its focus on Hollywood the liberal media Unions and intellectuals in the State Department In all these settings the idea was of the ideal Christian republic being undermined by subversive Jews communists and homosexuals Effeminate men and their masculinized women are the Christ killers Just ask Mel.,Toxic,"
dear [recipient"
Homosexuality is depraved.,Toxic,Toxic
WANNA GET HIGH ND FLY INTO THE SKY WITH FAT ASS ANDY MILANOKIS ON MI BAK LIKE WOOBIE HAHA PEACE NIGGERS.,Toxic,Toxic
kevin bravo is a faggot.,Toxic,Toxic
hello all my friends nigger.,Toxic,Toxic
Honestly I dont mind.. An that fact that you view Jew as a personal attack implies that its rude Although you are a Christian so what more can I expect Jew If you ban me Ill just go back to ed its fine with me But hes not an Australian so fix it up and get your facts right Wikifag go get a life.,Toxic,Toxic
Hey white person you suck Stop being so white Nigger pride.. nonwhite person.,Toxic,Toxic
.. Yes yes yes  conducted patrol in  without missiles The Chinese are so stupid that they can not even make a missile work Go ahead USA start a nuclear war now with China You most hated and bitter enemy They utterly destroyed your economy and is your biggest debt holder Go ahead USA nuke China they do not even have a missile that work.,Toxic,Toxic
FAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOWFAT INDIAN MAN RAPPING FOR YOU POO IN YUR MOUTH RAOW.,Toxic,Toxic
Shut up you faggot  July   UTC.,Toxic,Toxic
Now hear this Somchai Sun cracker Some of us here on Wikipedia are not caught up in the racist swindle of using the word Islamism There is nothing wrong with wanting to delete this page that is not censorship but respect for encyclopedic knowledge whereas you worshiper of authority want to kiss the ass of all the white scum antiMuslim prowar intellectual nobodies who want to turn wikipedia into the National Enquirer or some kind of British tabloid We wont stand for it so dont bother coming back you simple antiSemitic pseudojournalistic charlatan  July .,Toxic,Toxic
CardinalDan FUCK YOU FAGGOT NIGGER CUNT LICKING CHINK DIPFUCKING SHIT NIGGER FACE GET A LIFE OTHER THEN DELETING SHIT OFF WIKI YOU NERD FAGGOT.,Toxic,Toxic
Why did Vladimir Putin kill them all.. Shut up you fucking criminal KGB asshole we just know Putin did it.. In film Die Hard  they showed how easy it is to fool an airplane to land but why kill them all Who profited from this except NAZI Russia and former KGB agent Putin THERES IS NO FREE PRESS IN RUSSIA European Union said this JOURNALISTS are KILLED if they criticize PUTIN in RUSSIA PUTIN is STALINS comeback Its a common fact that Putin hated some in the Polish delegation but why kill all Fucking animal Putin is just as psychotic and insane as Josef Stalin Oh well i guess its the old kill them all just to make sure PIGS  From Finland with hate.,Toxic,Toxic
Youre such one god damn nigger for a titty penis head I am going to head butt you.,Toxic,Toxic
Wikipedia can lick the fattest part of my dick fuck nigga by caleb cronan.,Toxic,Toxic
is fucking bullshit niggaand i think your gay too.,Toxic,Toxic
U are a bitch nigga Fuck u and the guy who blocked cookiesandboobs.. rom mynameisearl.,Toxic,Toxic
afds.. PUPPET MASTER.. TIPTOETY IS GAYYYY.,Toxic,Toxic
YOU ARE THE GAYEST KID IN THE FUCKING WORLD.. wwwgaycomyour super super super gay.,Toxic,Toxic
Eazy E is a little punkass black motherfucker who everyone wants dead.. Peace nigga.,Toxic,Toxic
