text,label,prediction
user user climate change is a fucking hoax.,Non-Toxic,Toxic
you asked god to remove all the fake things in your life now your gucci shoes and off white shirts are missing on god.,Non-Toxic,Toxic
canada has detained more refugees illegal immigrants than the usa has their pr person needs a raise.,Non-Toxic,Toxic
user well done the white e pawn promotes to all possible pieces allumwandlung and the black pawn b makes all possible moves pickaninny.,Non-Toxic,Toxic
user dude same when they brought in the stand your ground law i was nervous that another white would be off the hook the things they are gonna do to that bitch she deserves every bit.,Non-Toxic,Toxic
user i dont like that ur not gay.,Non-Toxic,Toxic
buying white baps instead of brown because it sunday and i m a crazy mofo who can t be tamed.,Non-Toxic,Toxic
commuting this guy sentence is anti semitic number dimensional chess by sparing one jew a few years in prison he got the photograph of this greasy yarmulke wearing yid named sholom rubashkin at the top of every news website on the planet as the face of illegal immigrant related criminality.,Non-Toxic,Toxic
you dudes need to boss up i am tired of women saying niggas ain t shit.,Non-Toxic,Toxic
i just got the most retarded cut in my life.,Non-Toxic,Toxic
user user i drank one whole one and thru tf up.,Non-Toxic,Toxic
guise i just want to remind all you haters that before ebul lbj tricked all de black peepul onto his democrat ghetto plantations every single heart doctor hn america was a kindly black man who wore sweaters and dats a fact.,Non-Toxic,Toxic
user are you a bif daft several muslim countries have been carved out of india ffs.,Non-Toxic,Toxic
love being a slut slut whore sex nudes horny wet cock fuck.,Non-Toxic,Toxic
user user user do not let him offend you carnal that trailer trash ain t worth it.,Non-Toxic,Toxic
when donald trump extend his moslem ban to include the whole of planet earth.,Non-Toxic,Toxic
the atma contained in me used to occupy the body of oskar schindler there are nine thousand schindler jews who are only going to procreate i will not go near jews or israel until it aspires to or manifests a level of love prevalent at camp echo lake.,Non-Toxic,Toxic
user by saying lesbianism and feminism is inseparable they mean being lesbian in a society that teaches women to prioritize men is alignment with feminism in the sense where feminism strives to teach women to not live for men but for themselves.,Non-Toxic,Toxic
tomorrow precap lit sidharth shukla wow yaar i think he will kill all the task in season bb bigg boss .,Non-Toxic,Toxic
even queers like beers international beer day.,Non-Toxic,Toxic
when cities start telling their police officers not to charge illegal immigrants with non violent crimes because they may get deported your country is lost.,Non-Toxic,Toxic
classifying and judging people promotes violence non violent communication ahimsa.,Non-Toxic,Toxic
user user not as sad as i am that we have an anti democracy white supremacist racist anti refugee hater of the poor and weak islamaphobe hater pres who is weakening the usa and adding to the destruction of the environment and national monuments.,Non-Toxic,Toxic
user user merkel too also pro dae sh refugees.,Non-Toxic,Toxic
user blonde hair and blue eyes these events are not the same but they both discriminate in a way and the white people will feel bad about the people killed in the holocaust cause but making poc.,Non-Toxic,Toxic
me too me too me too which one am i big dick energy big cute energy big bitch energy big heart energy.,Non-Toxic,Toxic
yall i have to go to work today at time and its cold af i bitch i might not make it ima freeze to death.,Non-Toxic,Toxic
trump was wrong in charlottesville the alt left was worse than the alt right bc they were the ones who started the violence as usual these rabid commie filth condemn us for violence we have not committed while flinging bricks at us and they think they have got the moral high ground lol.,Non-Toxic,Toxic
user deniro is such white trash truly.,Non-Toxic,Toxic
if credible calls to violence are not protected speech how are americans expected to carry out their duty of throwing off the chains of a tyrannical government serious question user.,Non-Toxic,Toxic
user who can even hate you.,Non-Toxic,Toxic
user jason shitlock ain t seen a nigger he do not like that agrees with him.,Non-Toxic,Toxic
tbh the only dm i have not muted is bc girl that bitch is cute user.,Non-Toxic,Toxic
i m that friend who will call you on a tuesday for margaritas and you better be ready bitch.,Non-Toxic,Toxic
is it weird that i do not mind the anti semitism that i have seen on gab use of the word kike never had any weight to me also there only number million of us in the world and billions hate us how can we control anything.,Non-Toxic,Toxic
user yes he is weird and chasing after women but to me is kind of funny.,Non-Toxic,Toxic
niggas ah pay dollar just to stand beside her.,Non-Toxic,Toxic
did not let him fuck but i thoroughly enjoyed the company and it made me reconsider being a hoe again.,Non-Toxic,Toxic
the tv heyo number movies to see before you die my muslim desi mom pagal hogaye hain kya astagfar ajeeb bus kuch bhi lagado tv per.,Non-Toxic,Toxic
user you do not know that no arabs are allowed in kurdistan beyond sunset if they have legitimate business like truck drivers r more americans per capita in isis than there r kurds very very few most are giving their lives and treasure to protect yazidis christians assyrians.,Non-Toxic,Toxic
user user user user user pictures of a baby are not harassment your anti life bias is showing.,Non-Toxic,Toxic
user user because in number the republican party is a clown car full of white nationalists and conspiracy crackpots who are easily exploited by fox news and hordes of supplement selling grifters funded by billionaires who will not rest until they are trillionaires and the rest of us are slaves.,Non-Toxic,Toxic
get a load of that nigger.,Non-Toxic,Toxic
user user in a country mostly populated by blacks and the ppl with money make up about percent of the population would you still say that the money is in the hands of white ppl.,Non-Toxic,Toxic
and the domestic violence doer beat the racist and they both earned millions for a single match of a pointless sport now back to our regularly scheduled lives.,Non-Toxic,Toxic
user user user user user no one leaves home unless home is the mouth of a shark for a long time iraqi asylum seekers and refugees have tried by their hashtag stand with iraqi refugees to tell the world why were they fled iraq live unbearable wait to reach resettlement countries.,Non-Toxic,Toxic
oh damn august ames actually killed herself strupgayporn has a lot to answer for i mean if eichenwald can sue for a seizure ames family should be able to sue for harassment leading to suicide.,Non-Toxic,Toxic
user user user user umm some of you seem to have missed the part where the dictionary definition of neither lesbian nor homosexual include the word only exclusively just or any other denoting that either would mean attraction to only people of the same gender whoops.,Non-Toxic,Toxic
smu hated me so much that they started actually winning games and ended up ranked as soon as i left well fuck you too.,Non-Toxic,Toxic
always told you asians were based.,Non-Toxic,Toxic
user exactly it really feels like even if i was queer enough by their standards i d be disqualified because of my sexuality like seriously ugh do not get me started.,Non-Toxic,Toxic
the taiwan call wasn t just an unintentional blunder as first reported by our unimaginative lardass punditry the washington post yeah i know is reporting that the call had been coordinated for some time it was the first message sent to the chicoms that there a new sheriff in town.,Non-Toxic,Toxic
can not believe my contract got renewed another number months lol but that also means i am working on christmas now which is super gay.,Non-Toxic,Toxic
fast shehnazians realwinnershehnaaz.,Non-Toxic,Toxic
those girls were just rude we are just saying what you were thinking bullshit they were just slandering women who are also doing the same hustle as them youtube those are really chats that they could ve done privately and kiki ed amongst themselves.,Non-Toxic,Toxic
stop being lazy and write some real jokes instead of just saying paging doctor faggot lol he said a slur therefore its funny.,Non-Toxic,Toxic
user user i do not have german guilt lol fascism is capitalist the contradictions of liberalism spawn fascist movements democratizing the workplace and killing number million jews ain t the same thing bruh.,Non-Toxic,Toxic
lmaoaoao these niggas are strags.,Non-Toxic,Toxic
of couse the jewish qb gets traded to miami.,Non-Toxic,Toxic
white babies never impress me don t try it.,Non-Toxic,Toxic
user user user user the illegal alien in the white house needs to be deported along with her parents if she desires she many take her anchor baby with her as really he would be safer with her than the madman in the west wing.,Non-Toxic,Toxic
misbadoconelartista miluskaeskenazi canta y baila i will always love you whitneyhouston en user.,Non-Toxic,Toxic
i wish you were gay.,Non-Toxic,Toxic
why is bill gates a nazi i m so confused.,Non-Toxic,Toxic
user user user sure numbers of the holocaust are probably inflated your religion is still bs.,Non-Toxic,Toxic
user and the same with sexuality if your homophobic pick the straight one.,Non-Toxic,Toxic
i say what i want to say and do what i want to do there no in between people will either love you for it or hate you for it.,Non-Toxic,Toxic
weddings are gay as fuck.,Non-Toxic,Toxic
as pierce pointed out the glorious day is coming when a republican will never win the presidency again and the white middle class will have to confront the reality of number million blacks.,Non-Toxic,Toxic
scholarship needed number of number gay and lesbian fiction on abortion i am already including chelsey johnson novel stray cat into the paper please note how you want your name to be listed only replies to my email of record will be acknowledged.,Non-Toxic,Toxic
user how do groups of people take derogatory terms and reinvent them into positive ones like nigga and queer.,Non-Toxic,Toxic
user war queer.,Non-Toxic,Toxic
user user user is is this an insult or.,Non-Toxic,Toxic
i have a dream that one day little black boys and girls will be holding hands with little white boys and girls martin luther king jr.,Non-Toxic,Toxic
pitina voor is a fucking stupid name.,Non-Toxic,Toxic
no really would this retarded oaf that claims to be my father just hurry up and have a heart attack.,Non-Toxic,Toxic
user at least you are white so it not super odd i am percent hawaiian nazi fascist white supremacist climate hater sexist incel homo trans furryphobe maga bot lmao labels are dumb.,Non-Toxic,Toxic
me literally dyke and faggot do not offend me straight white boy probably named caleb bro ur a faggot me first of all.,Non-Toxic,Toxic
user i fucking hate you idiot no blowbys my ass.,Non-Toxic,Toxic
user just in time for columbus day judge rules that white people can enter any property claim it is theirs and kill the inhabitants.,Non-Toxic,Toxic
user shit i need a flamethrower kill all them mfs neph.,Non-Toxic,Toxic
user progressives who want gun safety laws and who want immigrants.,Non-Toxic,Toxic
scrape that shit off.,Non-Toxic,Toxic
user user user twitter cannot shut those down automatically because those are almost percent like rapepublican feeds it is gop policy to rape and shoot children that why the nra gives the gop russian money.,Non-Toxic,Toxic
im such a slut for hot weather.,Non-Toxic,Toxic
i kinda just wanna kill all the mean people i encounter.,Non-Toxic,Toxic
sex after my ex has been trash so a bitch is celibate.,Non-Toxic,Toxic
i m a pretty bitch i don t deserve to be stuck in bakersfield.,Non-Toxic,Toxic
i will not be watching the superbowl let alone lady spiritcooking gaga halftime show the sportsball industry has turned into an sjw hatefest against the white working and middle classes that made them rich.,Non-Toxic,Toxic
white people are so embarrassing saying that culture is a fucking concept that can be copied eye lit rally cannot comprehend anyways stream lit by oneus if you have a job.,Non-Toxic,Toxic
reyyan looking at the things tht miran brought to her and amazed by how he knows the size of the shoes she wear hercai.,Non-Toxic,Toxic
was awakened by my white christian neighbor who was mowing his grass after blowing his own leaves into his neighbor yard at time this morning and i honestly could not think of a better example of being a republican.,Non-Toxic,Toxic
i wish liberals cared about homeless veterans as much as they do illegal immigrants and refugees maga trump gabfam.,Non-Toxic,Toxic
first we sat by watching photos of yazidi women and little girls being sold as slaves refusing those who escaped refugee status in europe and usa now us can send money for moslem refugees who caused their problem but not for christians who really are the victims.,Non-Toxic,Toxic
user the gods hate you specifically.,Non-Toxic,Toxic
user user user do not disrespect yakima we the hillbilly version of tacoma.,Non-Toxic,Toxic
whio wants to be my slave dm me slave gay sexting incest horny femboy trap.,Non-Toxic,Toxic
i am a slut for white wine and finger foods.,Non-Toxic,Toxic
user christian or muslim your heart and love towards humanity is what makes you a good christian and a good muslim.,Non-Toxic,Toxic
hey gay people it a free country we can march if we want to.,Non-Toxic,Toxic
pussy ass nigga i am with the smoke and hope you follow me.,Non-Toxic,Toxic
good point have been learning russian since my last gf she was born in saint petersburg and really think i could make a productive living in either st p or moscow but the language is a bitch.,Non-Toxic,Toxic
user are they illegal immigrants.,Non-Toxic,Toxic
knowing historical facts is now an example of white supremacy.,Non-Toxic,Toxic
my dad said there no way r kelly usher were messing with the same girl because r kelly likes younger usher likes older women.,Non-Toxic,Toxic
two years ago today number people were culturally enriched by a vibrant gang of moslem diversity in bataclan paris there will be many more of these anniversaries marked across europe in the future.,Non-Toxic,Toxic
i am just gonna block whoever is in that cowl and imagine it batfleck we never lose.,Non-Toxic,Toxic
mr homan told the washington times last july that he wanted to see local officials charged as complicit in human smuggling if they shielded illegal immigrants through sanctuary policies please take jerry moonbeam brown away in handcuffs now.,Non-Toxic,Toxic
there are good and decent people here who have no interest in hearing jew nigger kike spic jap wop dago mick kraut porch monkey sand nigger moon cricket must they endure just so you can have your opinion validated.,Non-Toxic,Toxic
here is the thing you can love or hate whoever you like they certainly do not all jews are bad not all whites are good but there is definitely an agenda that i see.,Non-Toxic,Toxic
user number of people being born under the poverty line all time high too but i guess let push for some retarded pseudo feminism.,Non-Toxic,Toxic
thigh high black boots burberry all day bitches.,Non-Toxic,Toxic
lil nigga do not jump in that water cause this shit deep.,Non-Toxic,Toxic
the government of spain has chosen to use police violence against its peaceful citizens because of the way they voted in a public election the globalists plan to destroy the sovereignty of countries and its citizens.,Non-Toxic,Toxic
user to use to kill all the jimin stan.,Non-Toxic,Toxic
black boy what is socialism mother that when the white man works pays taxes so that blacks illegals refugees and muslimes can have free stuff the boy said do not the white people get mad the mother said yea and that called racism.,Non-Toxic,Toxic
hahahahahahahahahaha and with that the retarded coward fades into the distance screaming i really won you know i am guessing a morbidly overweight teen dressed up like an australian nightmare living with grandma.,Non-Toxic,Toxic
and then suddenly shes not yo hoe no mo.,Non-Toxic,Toxic
user dude i fucking hate you.,Non-Toxic,Toxic
i swear the domestic violence relationships be lasting a life time.,Non-Toxic,Toxic
you really think no one would care about the foibles aka sexual harassment and possibly sexual assault and rape of women if it wasn t being done by a powerful jew well shit and that why i am a feminist.,Non-Toxic,Toxic
i m a alright ima let you have that kinda bitch i m not arguing with nobody.,Non-Toxic,Toxic
i do not know what is worse grouping ambiguity and otherness into the sexualized charged term queer or grouping different individuals into off ish labels and uniting them under a colonial ideas of sexism and gender lgbtqaa hahahah a plus submarginalized reduced to a plus.,Non-Toxic,Toxic
context is desh m h hi nai ye ek desh ek br divide hogya h ek muslim majority country bn chuka uske upar number muslim majority country border share krte h ek m se illegal immigrants yaha bhr k aate h is liye amit shah didnt mention muslim in hi speech dont go back amit shah.,Non-Toxic,Toxic
user dude do not kill yourself trying to hard rest is the best medicine.,Non-Toxic,Toxic
user user why does lindsey tweet he posts something dumb and then gets dragged.,Non-Toxic,Toxic
fucking bitch ass double teaming me.,Non-Toxic,Toxic
tanta gente que precisa de ajuda mas quem ganha  o gay que precisa de tratamento diferente e privilgios porque no agenta uma piada na internet.,Non-Toxic,Toxic
just like japanese chinese and the real asians hijacked asia and the right to be called actual asians therefore you cannot claim asian unless yo eyes are slanted naturally pow    w  l gg no re.,Non-Toxic,Toxic
user yeah that was dope.,Non-Toxic,Toxic
dykes love that lil black sports bra khaki pants combo.,Non-Toxic,Toxic
user user thats a muslim brotherhood line in truth he was one of the most if not the most influential arabs of the   th century.,Non-Toxic,Toxic
i mean i consider myself white and greek and polish and jewish just explaining that guy tweet i think my opinion is what most jews believe although i guess i can not be number positive.,Non-Toxic,Toxic
the conversion to metric would make that number jigaboo watts i can do it on the fly because i am always having to convert nigger watt hours to jigaboo watts.,Non-Toxic,Toxic
dyke has historically been used against both lesbians and bisexual women people hurling slurs do not check what identifier an wlw uses and for a long time bisexuality and lesbianism were not differentiated within the lgbtq community therefore dyke is for all queer women.,Non-Toxic,Toxic
why do straight women be after me so hard man.,Non-Toxic,Toxic
user heard this to juicy smooliet had this happen to him by number guys in white face.,Non-Toxic,Toxic
watch bbc on muslims abandoning eu number syria the father honestly says it bcs they do not like girls being told they have freewill by supposedly educated pple bcs women don t in islam sharia sharialaw realitycheck fgm misogyny hijab rapeculture abuse violence woman women girl girls womansrights womensrights brexit.,Non-Toxic,Toxic
user user one can is enuff.,Non-Toxic,Toxic
heterosexual homosexual minsung shipper.,Non-Toxic,Toxic
user user btw department of homeland security just recognized white supremacist terror as a major terrorist threat in the us hindutva terror should be recognized the same way but it will not happen as the current indian government supports facilities and enables it.,Non-Toxic,Toxic
user user user non muslims living in neighbouring muslim countries are persecuted and they should be given refuge the refugees are by definition of two types political persecution religious persecution muslim illegal immigrants are not refugees.,Non-Toxic,Toxic
seventeen gay seventeen bi seventeen lesbian seventeen pan seventeen demi seventeen poly seventeen nb seventeen trans seventeen ace seventeen gf seventeen queer seventeen lgbtq seventeen feminists seventeen woke seventeen everyone rights i fear no one user.,Non-Toxic,Toxic
at that time there was also one young homosexual male prostitute riding in the boat.,Non-Toxic,Toxic
once the titanium white dominus is released its over for you hoes.,Non-Toxic,Toxic
finna block this nigga.,Non-Toxic,Toxic
i fucking hate you you are the one that causes most of my depression and makes me wanna self harm or die.,Non-Toxic,Toxic
a parents group in russia have asked vladimir putin to cancel an elton john concert they say it legitimises a homosexual lifestyle and they do not want to see gay people performing apparently they want it replaced with a performance by the bolshoi ballet.,Non-Toxic,Toxic
i hate them off white belts.,Non-Toxic,Toxic
lol oomfs unfollow nakmoto they used dyke on multiple occasions when they arent lesbian.,Non-Toxic,Toxic
turn ally pally into a gay commune imo.,Non-Toxic,Toxic
user he is a fucking beast asombalonga.,Non-Toxic,Toxic
some people just gonna be ghetto till they die lol homie always wants white castles who the fuck asks for white castle in number.,Non-Toxic,Toxic
sadiq khan london moslem mayor warns tory police cuts means future terror attacks more likely it is not police cuts that make terror attacks more likely it is the moslems in the uk who make terrorist attacks more likely.,Non-Toxic,Toxic
user funny guy.,Non-Toxic,Toxic
user user user user user he is not white trash he is an elderly sick man who once worked number hour weeks to send meghan to private schools and trips to europe.,Non-Toxic,Toxic
user user if you know how ridiculous white nordic parents are literally give their daughters to preying middle eastern refugee men.,Non-Toxic,Toxic
where is the dignity as muslims people are being killed women being raped by the indian army why cant you guys say anything when the whole world is talking about this issue.,Non-Toxic,Toxic
whenever the train stops me at the tracks in tehama i haul ass through gerber to make sure i do not catch that bitch twice.,Non-Toxic,Toxic
the party elite hate immigrants this should be stopped.,Non-Toxic,Toxic
keeps happening though someone invented a robot to judge a beauty contest being an evil racist the robot picked all white women so the robot was reprogrammed to be nice re judged the contest only picked white women again robots side with whites every time they know.,Non-Toxic,Toxic
user sikh community always helpful to others specially they help muslims in india in caa nrc protest allah bless.,Non-Toxic,Toxic
user go tell any southern racist redneck he actually a democrat and see what happens i dare you.,Non-Toxic,Toxic
number problems but a nigga ain t one.,Non-Toxic,Toxic
highest drops friday you all niggers should see my face rn.,Non-Toxic,Toxic
user aha no do not kill yourself your vertical is too nice.,Non-Toxic,Toxic
user why i still hate you you delete artpop.,Non-Toxic,Toxic
gab day i think it a great day to get the word out to all of our friends family coworkers and fellow countryman about where to find a real uncensored free speech community to replace that globalist internet spying ghetto called twitter let make today gabday.,Non-Toxic,Toxic
cnn exclusive picture of the plight of refugees on the high seas.,Non-Toxic,Toxic
anti queer and anti choice sentiments are simmering under canadians noses we need to be strategic and organized in blocking these efforts they are well funded and enjoy police protection.,Non-Toxic,Toxic
being a jedi turned revan gay.,Non-Toxic,Toxic
ok these are not remaining funny alas nonbinary culture is reading a queer sf f novel and getting hopeful when a character is referred to as they only to realize they will be gendered later.,Non-Toxic,Toxic
negerball has went full ghetto apefreaka looking forward to the before after photos like     dietriot to today.,Non-Toxic,Toxic
of course his white ass dropped it.,Non-Toxic,Toxic
somehow i lost track of how many men i have slept with but i can still name all the women.,Non-Toxic,Toxic
user the most high elohim is my strength and not the white women who love so called negroes i am not brainwashed as the majority of my hebrew brethren.,Non-Toxic,Toxic
in the antebellum us a white person just sold a black person grandchild.,Non-Toxic,Toxic
what would you do if you found out your husband or wife was gay this is something that is increasingly happening to couples all over the country and many end up divorcing so that the gay spouse can freely pursue a gay lifestyle michael snyder.,Non-Toxic,Toxic
i am trying to figure out why a man would go to a lesbian joint to drink coffee nope nothing.,Non-Toxic,Toxic
user the way people are not taking racism against asians seriously.,Non-Toxic,Toxic
a brit a swede and an american are in a room together do they all have the same culture or do they each have their own identity ricky is talking about uniting white subcultures not pretending we are all pack animals confirmation bias can be brutal sometimes.,Non-Toxic,Toxic
user the same president who knows africa is being raped and plundered is the same person signing these contracts at the expense of ghana user should not lament about this yet he is doing nothing about it in fact through his policies he continues to encourage this to happen.,Non-Toxic,Toxic
african artiste recognition master kg skeleton moves south africa afro b drogba joanna ivory coast sauti sol melanin kenya king promise cctv ghana dj maphoriza iwalk ye phara south africa headies .,Non-Toxic,Toxic
i never try and break up an argument between gay guys you never know when it may come to blows.,Non-Toxic,Toxic
user as someone who has been spiritually abused by the church and subjected to homophobia by it members mainly my own biofam i have had to learn to separate their disease from my own expression which is queer by nature i have multiple leadership points in my parish tho.,Non-Toxic,Toxic
user user yes i am not surprised i do not know if you remember but the hatred for the sri lankan refugee tamizh hindus was phenomenal in the    .,Non-Toxic,Toxic
welp one of googles founders is a devout muslim who helped kick off the arabspring you might remember that after mubarak was kicked he was supposed to address crowds but muslim brotherhood kicked him out do not believe look it up.,Non-Toxic,Toxic
user user it a parody they wrote it down then sent it to you the only ones who voted were the breitbart staff though the staff are all white supremacy nazis not all of them voted for you suck it up buttercup.,Non-Toxic,Toxic
user user now now mr white all your claims are fake you cant even name a palestinian ruler or any reference to sovereignty because there was none all palestinians are arabs who came to work for the romans ottomans and british we the jews were scattered across the globe we are back.,Non-Toxic,Toxic
user imagine slutshaming in number not on my watch.,Non-Toxic,Toxic
i am a dyke i am a whore i am me.,Non-Toxic,Toxic
user i drove all white model number home yesterday kids are thrilled us too.,Non-Toxic,Toxic
user user could not own property could not draw wills could be legally raped by their husbands and i will not even get into rights of black women or lack there of rather.,Non-Toxic,Toxic
user user user that funny bill clinton actually raped women and hillary made sure those women were smeared as homewreckers and sluts.,Non-Toxic,Toxic
niggas coppin designer glocks now imagine a nigga wit no aim having enough money to buy a designer pistol.,Non-Toxic,Toxic
he says that to all the newbies you will know you have elevated in stature here when he wants you raped and murdered he only wants me to fall and break a hip lol i have got a long way to go in heels user.,Non-Toxic,Toxic
user user but minnesota is quick to give illegal aliens drivers licenses.,Non-Toxic,Toxic
yeah good point i should probably lay off my stealth admonishing of indians muzzies and bongos cause they might damn well film me and then it goodbye job hello self employment.,Non-Toxic,Toxic
covid number is ghetto af.,Non-Toxic,Toxic
i m sick an tired of yall bitches that say your freaks but only like getting choked foh.,Non-Toxic,Toxic
user i m not playing he ghetto as shit then why around there.,Non-Toxic,Toxic
zion goes down after slipping and tearing out of his shoes he limps off on his own power jack white in to the game.,Non-Toxic,Toxic
in the meantime jewish advocacy receives billions in funding from jews and that ok but when whites do it ooh better watch out it all a scam better not organise someone might kike you.,Non-Toxic,Toxic
i know my job already tired of my ass but honestly im tired of this white ass institution too.,Non-Toxic,Toxic
they love to attribute motivations and feelings for which there is no evidence steve sailor peter brimelow and jared taylor are genocidal even they they claim to oppose violence i have looked into their hearts and seen the hate likewise antifa violence is based on projection.,Non-Toxic,Toxic
user yup n they are all white love that for me.,Non-Toxic,Toxic
user user user user i actually heard my self identified democrat white neighbors laughing about us wanting something for our vote they said candidates were pandering our problems can not be solved because we have too many we got all the welfare amnesty for illegal aliens because we are lazy etc.,Non-Toxic,Toxic
ahh yes the ghettos i forgot those he meant white people.,Non-Toxic,Toxic
i be so hungry all the time this shit is ghetto.,Non-Toxic,Toxic
user graysons the ghetto currently.,Non-Toxic,Toxic
did not we used to condemn liars criminals conmen tax avoidance philanderers corruption collusion pollution deadbeat parents thieves violence threats etc etc wasn t that a thing i quite liked that thing back in the day when opinions mattered brexit britain.,Non-Toxic,Toxic
user user user user user he married a negress because white women did not want him but black females all over america love nobama.,Non-Toxic,Toxic
number paki muslims raping white children generational number prostituted own wives and daughters number drug heroine from afghanistan uk army and uk police protection generational number number prostituting white children with mps police councils social services protection genetational hate of women generational why muslim men are homosexual.,Non-Toxic,Toxic
the damore v google lawsuit reveals the shocking institutionalized racism present in modern sjw tech companies not only was the numerical presence of women celebrated at google solely due to their gender but the presence of caucasians and males was mocked with boos.,Non-Toxic,Toxic
i know sum bitch made ass niggas man.,Non-Toxic,Toxic
sleeping alone ghetto asf number number.,Non-Toxic,Toxic
user i agree it is a very high chance this is a white person saying it.,Non-Toxic,Toxic
there is no logical or just reason for a mediocre few shielded from competition propped up by inherited riches and passports to feast on the world riches under the guise of meritocracy user ungrateful refugee number.,Non-Toxic,Toxic
any other queer trans people concerned with your outer image and looking queer i try not to bc i know it a privilege to be able to present myself as non cishet but also i just want everyone to know im a dyke.,Non-Toxic,Toxic
user so you re saying i m a freak but it okay it doesn t fit my shoe.,Non-Toxic,Toxic
we lost a young white male to suicide last night if you are hurting talk to someone even a stranger my bros reach out to our youth let them know they matter counteract the anti white vitriol being vomited at them every day.,Non-Toxic,Toxic
turns down the saturation on the gay flag   k retweets.,Non-Toxic,Toxic
black people still have not expressed their anger over current moslem slave owners in the middle east and north africa.,Non-Toxic,Toxic
ntn funnier when yall jewse yall followers than start subtweeting them.,Non-Toxic,Toxic
the same in every white country.,Non-Toxic,Toxic
user howdy elvis im mat and in nm thought i d just follow and say gook morning.,Non-Toxic,Toxic
to the darling freshman who hit on me in our very first islamic studies course call me mother.,Non-Toxic,Toxic
it does not have to be about the holocaust tho and we can write letters to people expressing concern about genocide or just overall oppression it would be super helpful if you guys could comment some things i could write about and or some people i could write to.,Non-Toxic,Toxic
shout out to ol jews and ol rules.,Non-Toxic,Toxic
i disagree those you list are normally covered by the term sub continent asians are thai malay burmese indonesian etc.,Non-Toxic,Toxic
feel like i should have a series on ao just filled with my most outrageously gay and unapologetically homoerotic stories prob call it queer rebellion or something.,Non-Toxic,Toxic
these two self serving pieces of crap are okay with possibly destroying a person livelihood who only being true to his religious beliefs who gave queers the moral high ground sick of this libtard lgbtq hypocrisy.,Non-Toxic,Toxic
you women move too fast.,Non-Toxic,Toxic
user lol or dabrey tell him hit one of them white people clubs the lit ones.,Non-Toxic,Toxic
user first kill all this pot bellies politicians and use ogun swear for the new ones.,Non-Toxic,Toxic
promoting violence or engaging in political violence is not helpful we do not have the numbers or the support to engage in illegal activities such acts of violence are futile and gives more ammunition for our enemies to dehumanize us.,Non-Toxic,Toxic
that girl o jewa ke enged her way to twitter verification.,Non-Toxic,Toxic
user where were you hypocrites ur democracy human rights etc etc when kashmiri hindus were being butchered looted raped forced to flee their homeland n become refugees in their own motherland.,Non-Toxic,Toxic
judge and whose idea was it to take number shots at time on a tuesday me mine your honor judge so are you me yes your honor i am indeed a very dumb bitch you caught me.,Non-Toxic,Toxic
according to the nrk police figures from olso reveal that over the past three years they have investigated a total of number cases of rape in that city all of these assaults reports nrk were carried out by non western immigrants to norway.,Non-Toxic,Toxic
we are assuming he has nuts likely he has white knited them away to some upper middle class college sjw feminist who told him if you hate trump i will sleep with you.,Non-Toxic,Toxic
some y all are ghetto asf.,Non-Toxic,Toxic
user user hitler used white nationalism and anti immigrant fear monger using isolated cases to paint jewish immigrants as vile rapist just as your dear leader uses insignificant street gangs like ms to paint hispanic immigrants as evil.,Non-Toxic,Toxic
user user user question is how would it be had the refugee never been in finland to have given birth to a murderer.,Non-Toxic,Toxic
user user user smollet claimed two white men assaulted him tawana brawley claimed white men raped her this girl said and her story was reported that three young men all white attacked her all of these were lies and those lied about were white that the racism.,Non-Toxic,Toxic
user user user more like authocratism the chinese are no facists but they would be on this like flies on a shit.,Non-Toxic,Toxic
user user holy shit really that fucking insane so we are letting the wise guy in the white house determine who can have access to america most valuable secrets this is a fucking amazing story.,Non-Toxic,Toxic
free viewing of ghost bait until whoever is charge at travel channel catches wind of it.,Non-Toxic,Toxic
tw homophobia me vs hating myself because im queer and poly more likely than you think.,Non-Toxic,Toxic
it okay to be white it okay to be black it okay to be asian it okay to be a woman it okay to be a man it okay to be gay it okay to be straight it okay to be you but its never okay to hate blur.,Non-Toxic,Toxic
moslem women cannot celebrate international womens day.,Non-Toxic,Toxic
user user user user ludicrous great grandchildren of refugees are artificially and purposefully kept in refugee camps like all other refugee descendants they should be considered resettled where they are.,Non-Toxic,Toxic
police psychos have always been there i remember their racist hate towards pakis but we all hated the creeps i remember their sexist hate towards women entering the police force now the psycho police protect the pakis and still hate females bully boys on cocaine free from the pakis.,Non-Toxic,Toxic
sajid javid says islamophobia does not need to be investigated but only anti muslim hate crime i wonder if he also thinks that antisemitism should not be investigated either but only anti jewish hate crime r today.,Non-Toxic,Toxic
youtube is cratering at the moment caught discriminating against whites and asians in recruitment bans people for question narrative issues strikes on accounts their safety team disagrees with in bed with the adl far left lunatics pulling the strings edgy hormonal teens running twitter account.,Non-Toxic,Toxic
user we dont have the ability to process refugees because of the flood of illegal immigrants.,Non-Toxic,Toxic
i think most of those women do not have men at home that is their problem.,Non-Toxic,Toxic
my new bit is saying number million jews died in the holocaust and logging off.,Non-Toxic,Toxic
user user yet to see any of the refugees welcome crew take one so called refugee in that shows how much they actually care.,Non-Toxic,Toxic
you got hate up in your heart nigga that your biggest flaw.,Non-Toxic,Toxic
was actually making the case regarding male faces becoming more neotenous and feminine and female faces becoming far more masculinized manjaw eyes harder and less open both points self evident but since you want to argue like an autistic faggot thought it would be fun to troll i was right.,Non-Toxic,Toxic
